Gender,Age,Daily Meal Frequency,Physical Exercise,Height,Weight,BMR,Carbs,Proteins,Fats,Calories
0,23,4,1,139,70,1488.9,215,85,73,1857
0,28,3,3,171,53,1448.7,250,51.69,39,1558
0,24,2,0,165,49,1428.1,204,69,42,1470
1,22,4,1,141,87,1497.1,235,95,79,2031
0,23,3,0,175,111,2122.2,375,150,89,2901
0,22,4,4,177,64,1622.2,184,56,62,1518
0,21,4,4,161,84,1775.4,209,110,71,1915
0,22,3,1,167,48,1374.2,159,90,51,1455
0,29,2,0,161,79,1652.5,287,104,57,2077
1,37,3,0,156,101,1658.6,297,119,81,2393
0,23,3,0,165,107,1976.5,397,105,74,2674
0,24,4,0,165,58,1518,158,79,44,1344
1,55,2,0,151,70,1298.2,129.225,79,62,1391
1,21,3,0,155,57,1284.2,210,51.69,52,1515
1,56,4,0,143,76,1230,142,99,56,1468
0,24,3,1,172,75,1724.1,265,139,61,2165
0,27,4,1,183,111,2126.1,365,162,82,2846
0,25,3,0,157,90,1801,339,150,81,2685
1,25,3,2,160,62,1349.5,236,58,57,1689
0,28,3,0,169,92,1836.6,311,97,63,2199
0,21,3,3,170,60,1537.9,175,58,70,1562
1,26,3,2,167,70,1480,285,58,44,1768
0,20,4,0,183,80,1918.1,310,74,60,2076
0,17,4,3,176,69,1723.2,249,101,58,1922
1,21,3,0,153,65,1330.7,179,77,45,1429
1,50,2,1,165,47,1086.6,166,67,34.46,1242
1,19,3,2,166,75,1543.7,204,130,38,1678
1,29,3,0,169,79,1538.4,236,51.69,34.46,1461
1,36,3,0,157,99,1662.5,300,103,96,2476
1,27,2,3,161,54,1216.6,179,90,34.46,1386
0,21,2,0,168,61,1565.7,270,102,63,2055
1,21,4,0,151,51,1125.8,139,62,46,1218
0,25,3,0,162,50,1404.1,184,78,53,1525
1,33,2,0,152,72,1361,254,70,54,1782
1,37,4,0,163,45,1144.6,137,55,45,1173
0,26,2,0,170,51,1407.3,155,70,44,1296
0,25,2,1,170,99,1986.9,325,121,90,2594
1,20,2,0,162,59,1379.7,156,59,52,1328
1,23,3,0,156,48,1244.7,229,52,34.46,1434
0,50,3,0,170,51,1332.5,159,79,41,1321
0,21,3,0,164,46,1381.3,135,81,36,1188
1,20,4,2,156,62,1308.1,220,71,60,1704
0,24,3,0,170,107,1997.7,243,126,82,2214
0,23,3,0,163,114,2022.6,384,111,102,2898
1,19,3,0,160,63,1355.4,204,101,63,1787
0,28,3,0,163,80,1683.7,249,84,84,2088
0,27,3,1,169,94,1873,309,92,94,2450
1,22,3,4,130,58,1116.1,129.225,102,57,1438
1,22,3,3,164,69,1449,221,69,46,1574
0,23,2,3,178,76,1780.7,230,127,57,1941
1,59,2,0,158,77,1304.4,236,87,63,1859
0,24,2,4,169,68,1636.5,161,59,74,1546
0,22,2,0,175,71,1712,240,119,60,1976
0,35,3,0,174,56,1430,208,65,45,1497
1,32,3,0,160,47,1121.2,144,59,44,1208
0,26,3,2,174,91,1848.6,268,98,95,2319
0,23,2,0,167,48,1402.3,131,89,49,1321
0,62,3,4,165,58,1314.9,212,105,45,1673
1,29,4,0,143,80,1379.5,250,93,53,1849
0,22,3,0,185,69,1787.8,282,71,54,1898
0,41,3,2,155,85,1549.5,283,91,65,2081
1,35,4,2,165,70,1409.6,208,133,60,1904
0,26,2,1,166,85,1790.1,193,110,72,1860
0,24,3,0,170,48,1459.1,172,86,50,1482
1,23,3,0,146,88,1469.5,216,101,58,1790
1,47,2,1,161,47,1050.1,156,51.69,42,1209
1,23,3,0,162,46,1249.7,147,83,37,1253
1,22,3,0,164,65,1391.8,195,68,47,1475
0,22,2,0,164,54,1508.8,191,53,61,1525
1,21,4,0,152,63,1309.4,208,64,64,1664
0,35,3,0,168,47,1352,200,73,57,1605
1,46,3,0,160,98,1543.4,231,105,89,2145
0,23,3,0,170,84,1776,393,94,37,2281
0,22,3,1,172,101,2033.8,314,125,86,2530
0,23,3,3,177,72,1701.2,276,100,68,2116
0,24,2,1,167,85,1802.6,300,122,68,2300
0,25,4,0,179,125,2262.7,281,153,107,2699
0,28,2,1,165,89,1785,324,124,55,2287
0,26,3,0,170,106,2032.2,206,147,66,2006
0,24,3,0,171,99,1937.8,302,110,73,2305
1,21,2,0,157,50,1198.2,133,53,46,1158
1,48,3,0,146,99,1500.7,249,98,94,2234
1,59,3,4,155,53,1059.1,134,76,41,1209
0,26,2,1,170,64,1608.8,195,117,56,1752
0,22,3,0,167,50,1450,227,95,35,1603
0,24,2,0,162,47,1404.3,151,113,62,1614
1,22,3,0,179,59,1446.9,161,73,46,1350
0,21,3,0,177,75,1762.5,235,156,75,2239
0,39,4,0,153,90,1660.7,258,91,81,2125
1,20,2,0,156,44,1226.8,129.225,52,41,1094
1,35,4,2,143,88,1462.7,291,100,46,1978
1,27,2,0,164,53,1258.8,148,89,43,1335
1,57,3,4,158,53,1076.8,160,73,34.46,1242
0,24,2,2,174,76,1769.2,214,129,97,2245
0,28,2,0,164,44,1266.3,151,60,40,1204
0,23,3,0,161,44,1344.8,163,66,51,1375
0,27,3,0,159,69,1527.8,241,79,81,2009
1,32,3,0,163,46,1189,154,51.69,50,1273
1,39,3,0,162,47,1083,132,72,53,1293
0,25,3,0,167,63,1523.7,251,58,71,1875
1,22,4,1,146,39,994.2,129.225,60,34.46,1067
0,22,3,0,168,41,1403.8,168,65,42,1310
1,33,2,1,164,49,1147.8,218,53,34.46,1394
0,27,3,0,168,61,1578.3,258,93,55,1899
0,65,3,4,165,68,1403,228,51.69,76,1803
0,27,3,3,178,68,1631.5,261,51.69,90,2061
0,25,4,0,173,114,2129.6,373,155,88,2904
0,29,3,1,173,94,1854.8,316,151,68,2480
0,22,3,0,156,116,2082.5,392,128,105,3025
0,22,4,1,171,70,1643.9,221,84,55,1715
1,25,2,2,158,61,1313.2,173,86,48,1468
1,21,3,0,161,66,1443,204,69,48,1524
1,29,2,1,144,59,1194,181,61,34.46,1278
1,23,3,0,148,49,1151.4,150,51.69,45,1212
0,26,3,0,158,100,1871.2,277,98,96,2364
0,27,2,1,165,72,1622.9,257,68,76,1984
0,22,3,0,172,80,1751,246,129,72,2148
1,23,3,1,151,68,1397,178,92,50,1530
0,23,3,1,164,67,1575.7,207,79,66,1738
1,20,2,0,134,53,1148.4,142,61,50,1262
1,42,3,0,153,97,1565.6,275,106,100,2424
0,35,3,0,165,62,1468.2,240,59,69,1817
0,29,4,3,178,78,1742.2,260,85,63,1947
1,26,2,0,156,73,1451.6,262,112,64,2072
1,22,3,0,164,68,1471.4,184,87,59,1615
1,20,3,2,161,38,1099.7,136,54,36,1084
1,26,3,0,158,44,1150.5,175,51.69,34.46,1217
0,20,3,4,179,79,1819.6,266,78,35,1691
1,23,3,0,160,61,1375.5,212,80,51,1627
1,21,2,0,155,57,1305.9,198,60,51,1491
1,23,3,0,158,47,1222.9,154,61,40,1220
0,25,2,0,171,80,1756.6,282,66,95,2247
0,28,3,1,170,90,1826.3,274,99,97,2365
0,22,3,1,159,107,1932.5,229,159,89,2353
0,24,2,0,174,76,1695.6,247,94,71,2003
1,27,2,0,143,55,1104.5,154,72,55,1399
0,42,3,0,165,102,1857,372,149,99,2975
0,34,3,0,152,84,1575.6,258,80,91,2171
0,28,3,1,172,90,1839.7,225,114,105,2301
0,34,3,0,155,88,1689,314,123,88,2540
0,15,3,3,170,77,1803.5,152,95,85,1753
1,28,4,0,163,65,1348.7,192,74,68,1676
1,19,2,0,167,67,1445.1,145,102,48,1420
1,22,3,4,164,48,1179,139,51.69,49,1204
1,23,3,0,152,100,1650.1,327,96,74,2358
0,20,2,0,159,43,1371.8,166,51.69,44,1267
1,22,3,1,157,45,1157,129.225,81,34.46,1151
0,25,2,0,170,93,1839.8,352,89,55,2259
1,24,4,0,153,94,1652.3,358,115,57,2405
1,21,3,0,150,88,1494.8,236,67,79,1923
0,42,3,3,156,55,1255.6,159,60,53,1353
1,21,3,1,155,53,1261,135,54,61,1305
1,36,3,0,157,79,1405.3,302,53,49,1861
1,38,3,0,152,64,1231.7,195,85,53,1597
0,20,4,0,157,92,1774.5,323,66,81,2285
1,23,3,0,171,58,1377.1,190,85,46,1514
1,28,3,0,143,96,1487.6,324,118,48,2200
0,24,3,4,156,102,1872.4,387,128,57,2573
0,15,4,0,157,73,1662.7,259,117,76,2188
0,41,4,4,183,110,2069.6,279,103,107,2491
0,21,2,0,183,95,1932.1,133,103,80,1664
0,35,3,0,173,55,1501.4,229,80,64,1812
1,27,3,0,144,93,1522.9,236,88,54,1782
0,23,2,1,176,59,1573.8,223,53,47,1527
0,20,2,2,162,41,1309.1,162,66,48,1344
1,20,3,1,169,86,1643.8,184,143,75,1983
1,50,3,0,153,81,1321.9,274,84,72,2080
1,22,3,1,163,50,1232.6,142,70,34.46,1158
0,22,3,1,164,70,1585.6,245,93,69,1973
0,20,3,0,163,76,1668.7,323,116,52,2224
0,36,4,0,152,86,1648.8,186,120,75,1899
1,22,3,0,172,55,1350.5,161,86,49,1429
1,51,4,0,155,88,1452.3,244,95,49,1797
0,23,3,0,171,78,1761.3,278,74,78,2110
1,21,3,1,158,44,1135.5,168,65,34.46,1242
1,20,3,3,165,44,1199.1,129.225,59,41,1122
1,33,3,0,156,45,1099.7,129.225,68,37,1122
0,25,3,0,169,87,1827,244,134,93,2349
0,26,2,1,171,92,1867.4,321,151,74,2554
0,21,4,0,170,45,1424,182,82,40,1416
0,25,3,0,159,104,1938,351,132,77,2625
0,20,3,0,163,47,1408.8,177,71,46,1406
0,41,3,0,169,110,1996.9,207,150,99,2319
0,19,2,1,170,75,1730.6,237,99,55,1839
0,23,3,2,168,69,1651.1,228,63,62,1722
1,36,3,0,149,82,1421.7,221,63,59,1667
0,23,3,0,165,86,1764.5,334,94,58,2234
1,21,3,0,163,44,1178.8,165,73,49,1393
0,25,3,0,168,106,2035.7,263,133,107,2547
0,58,2,4,169,63,1385.2,187,91,53,1589
0,25,3,0,184,78,1836.2,258,111,67,2079
1,31,3,0,163,45,1180.4,150,51.69,34.46,1117
1,25,4,2,168,60,1389.3,165,85,53,1477
0,25,3,0,173,53,1498.2,173,75,55,1487
1,36,3,0,157,74,1402.4,234,63,46,1602
1,48,3,0,153,83,1391.9,158,123,81,1853
0,29,3,0,151,86,1684.5,249,65,89,2057
1,23,2,0,151,93,1595.3,284,88,66,2082
1,21,2,2,154,53,1261,167,71,35,1267
1,23,2,1,141,56,1193.5,193,66,52,1504
1,27,2,1,145,57,1117.8,141,71,54,1334
1,24,2,0,153,64,1318.7,157,105,41,1417
0,23,3,0,170,71,1675.4,288,51.69,90,2169
1,22,4,2,169,59,1343.6,189,62,41,1373
0,21,2,0,173,78,1739.7,244,104,67,1995
1,22,2,0,156,67,1375.4,230,93,45,1697
0,43,4,0,155,86,1646.3,291,113,58,2138
1,20,2,0,152,48,1140.3,129.225,51.69,50,1174
0,20,3,0,169,112,2098.1,299,129,106,2666
0,22,2,0,162,42,1301.5,172,53,37,1233
0,29,3,0,172,35,1306.2,174,53,34.46,1218
1,23,2,0,152,64,1316.4,198,74,52,1556
1,26,2,0,158,77,1450.3,218,92,55,1735
0,21,4,0,168,70,1606.9,218,70,62,1710
0,24,4,0,174,71,1700,198,132,73,1977
0,23,3,0,183,80,1847.9,308,105,57,2165
0,24,2,3,175,74,1728.1,152,112,55,1551
0,24,3,0,164,106,1973.1,299,136,101,2649
1,22,3,0,134,71,1321.4,226,83,65,1821
1,29,3,0,165,49,1211.1,199,51.69,47,1426
0,21,3,0,169,114,2113.8,383,85,107,2835
0,24,3,0,162,99,1901.1,374,116,100,2860
1,22,3,0,165,46,1219,132,64,39,1135
0,28,2,1,170,97,1898.6,267,164,79,2435
1,26,2,0,163,48,1207.4,184,67,39,1355
0,33,3,3,161,108,1918,254,111,55,1955
1,23,3,2,159,59,1350.1,129.225,79,64,1409
0,24,3,3,169,99,1930.1,329,118,104,2724
1,29,3,0,156,44,1120.8,150,81,42,1302
0,23,4,0,180,72,1761.1,162,99,101,1953
0,23,2,1,171,85,1807.7,218,107,108,2272
0,20,3,0,170,75,1716.9,321,107,61,2261
1,21,2,0,152,52,1228,176,55,35,1239
1,24,4,0,157,86,1528.3,326,77,43,1999
0,23,3,0,173,92,1882.7,275,158,70,2362
1,27,4,0,179,73,1553,129.225,73,79,1520
1,22,3,0,157,49,1149.2,129.225,69,49,1234
0,26,4,0,171,105,2011.8,225,109,106,2290
1,20,2,1,156,68,1403.8,242,84,71,1943
0,50,3,0,172,112,1877.9,286,125,102,2562
1,27,3,0,159,77,1440.2,139,124,76,1736
1,22,3,0,162,55,1325.1,244,86,45,1725
1,29,3,3,155,65,1329.8,217,65,47,1551
0,22,2,0,170,61,1575.3,212,63,65,1685
0,21,3,1,179,87,1893.8,280,105,66,2134
0,21,3,0,172,114,2095.2,312,137,108,2768
1,36,3,0,156,98,1571.7,350,89,96,2620
1,19,3,3,158,55,1230.5,200,61,44,1440
0,22,2,0,161,57,1456.9,198,83,48,1556
1,21,3,1,152,56,1191.3,164,73,43,1335
0,27,3,0,170,51,1418.3,184,70,54,1502
0,28,2,1,170,98,1862.1,359,149,83,2779
0,27,3,0,160,77,1651.5,174,149,78,1994
0,22,4,4,181,70,1686.5,191,89,80,1840
1,39,3,0,156,91,1437.3,253,78,80,2044
0,37,3,0,169,112,2000.8,255,142,108,2560
0,42,3,0,168,111,1913.2,293,109,93,2445
1,29,3,0,142,91,1447,235,139,44,1892
1,22,2,0,175,51,1312.4,131,85,51,1323
1,21,3,4,165,45,1217.9,129.225,76,37,1154
0,23,2,0,169,96,1820.6,355,98,98,2694
0,25,3,4,155,115,1946.2,327,157,92,2764
0,51,3,0,177,93,1786.8,231,149,64,2096
1,19,3,1,160,56,1268.2,174,80,40,1376
1,22,3,1,152,64,1318.1,248,86,51,1795
0,22,3,2,173,74,1677.2,229,100,76,2000
1,37,3,0,156,98,1619.1,374,72,62,2342
1,19,3,0,163,46,1238.3,158,85,34.46,1282
1,19,2,0,142,65,1291.3,184,94,51,1571
1,46,2,0,163,67,1322.3,243,94,35,1663
0,24,3,2,175,78,1768,180,117,83,1935
0,26,3,2,165,78,1676.6,221,100,59,1815
1,22,3,0,130,46,978.3,177,68,42,1358
1,24,2,1,158,43,1098.9,129.225,61,41,1130
1,22,3,0,164,46,1190,129.225,65,52,1245
1,20,2,3,168,59,1377,197,93,42,1538
1,20,4,0,141,75,1326,169,87,44,1420
1,16,4,0,161,60,1398.5,129.225,75,62,1375
0,26,3,2,172,94,1931.7,266,110,81,2233
0,22,3,0,169,74,1677.8,181,101,81,1857
1,26,4,1,145,60,1234.6,191,64,41,1389
0,20,2,1,160,72,1637.4,218,69,66,1742
1,22,4,0,153,54,1231.1,182,78,51,1499
1,22,2,0,155,75,1485.1,179,105,73,1793
0,28,3,0,171,53,1444,172,72,67,1579
0,26,2,2,142,68,1385.9,208,96,63,1783
0,23,2,0,168,99,1956.3,273,126,107,2559
0,35,3,0,173,55,1536.7,193,62,45,1425
1,23,3,2,135,85,1426.9,284,89,69,2113
0,25,3,4,168,77,1647.6,200,120,76,1964
0,22,4,0,180,133,2379.2,321,178,69,2617
1,29,2,4,144,57,1228.6,180,76,44,1420
1,20,2,2,165,57,1418.3,240,66,43,1611
1,29,3,0,163,45,1180.7,129.225,83,48,1281
1,28,3,0,155,93,1627.5,228,128,80,2144
1,22,2,0,174,48,1269.4,187,59,45,1389
0,41,3,3,156,89,1672.5,316,88,92,2444
1,24,3,1,158,44,1133.8,129.225,63,43,1156
1,31,3,0,145,74,1290.1,251,80,34.46,1634
0,27,3,0,172,53,1455.5,184,86,71,1719
1,23,4,0,162,59,1304.5,142,78,50,1330
0,22,4,4,184,68,1728.6,188,90,75,1787
0,22,4,0,170,47,1418.5,170,75,49,1421
1,26,3,0,156,84,1566,208,67,80,1820
0,20,2,1,173,118,2143.5,386,106,103,2895
0,23,3,0,164,45,1314.3,211,57,41,1441
1,27,4,0,151,82,1511.6,201,92,45,1577
0,21,3,1,164,62,1558.7,182,78,66,1634
0,22,2,0,162,55,1482.5,282,57,44,1752
0,34,3,0,153,83,1597.3,387,113,54,2486
0,50,4,0,154,87,1586.2,284,96,78,2222
1,38,3,0,142,81,1410.5,221,119,63,1927
1,31,3,0,152,97,1608.9,216,123,87,2139
1,20,3,0,159,66,1416.7,143,76,62,1434
1,26,2,1,164,48,1194.7,129.225,59,34.46,1063
1,16,3,0,151,50,1171.1,139,61,46,1214
0,17,2,4,164,95,1922.1,320,120,105,2705
1,24,2,3,158,73,1448.9,192,77,68,1688
1,21,2,0,160,98,1729.8,187,143,101,2229
0,35,2,0,166,50,1371.9,188,59,50,1438
1,23,2,0,152,50,1183.6,138,59,54,1274
0,20,4,1,187,92,1970.7,320,158,87,2695
0,23,2,0,173,69,1626.2,240,86,67,1907
0,23,3,2,170,93,1879.3,213,87,77,1893
1,23,4,3,151,54,1195.3,171,59,43,1307
1,37,3,0,161,39,1032,158,51.69,34.46,1149
0,32,4,0,166,103,1901.6,372,123,70,2610
1,24,3,0,158,56,1232.2,158,51.69,58,1361
0,26,3,0,156,114,2003,361,133,102,2894
0,18,4,1,176,67,1637.2,178,103,82,1862
0,27,3,0,155,75,1550.4,129.225,81,70,1471
1,24,3,3,169,55,1341.8,224,58,41,1497
1,21,3,0,163,59,1368.6,149,84,57,1445
1,37,3,0,139,91,1474.6,269,110,83,2263
1,25,3,0,150,55,1197.3,188,90,34.46,1422
1,25,2,0,152,97,1592.7,299,92,79,2275
0,25,3,0,168,94,1877.2,317,67,98,2418
0,50,3,0,166,51,1301.1,185,60,49,1421
1,46,4,0,147,71,1199.9,149,75,50,1346
1,48,3,0,142,77,1241.7,219,75,40,1536
0,18,3,2,188,69,1767.9,217,67,71,1775
0,23,3,0,165,114,2044.8,381,121,74,2674
0,21,4,1,168,62,1500.1,137,90,66,1502
1,24,3,0,160,58,1291.8,192,65,69,1649
1,32,2,3,144,64,1135.7,224,68,49,1609
1,22,3,0,161,77,1535.6,198,98,77,1877
1,40,3,0,140,78,1336.2,301,76,68,2120
1,19,3,4,153,72,1459.7,210,81,59,1695
1,22,2,2,156,67,1413.6,193,63,63,1591
1,22,4,0,159,59,1329.1,221,72,46,1586
1,27,3,0,157,100,1655.3,282,70,63,1975
0,38,4,0,164,101,1830.3,284,121,81,2349
0,19,2,0,155,44,1354.8,171,51.69,60,1431
0,23,2,0,167,56,1509.5,225,76,51,1663
0,25,4,1,162,69,1559.8,222,105,59,1839
0,22,4,2,158,71,1548,223,86,50,1686
0,47,3,0,159,91,1685.1,314,97,59,2175
1,21,3,0,156,56,1248.7,174,80,35,1331
1,56,3,0,141,110,1528.6,226,126,87,2191
1,25,3,0,151,101,1698.6,221,83,99,2107
1,28,3,0,162,44,1149.3,158,69,36,1232
1,26,2,0,161,54,1255,129.225,73,40,1169
1,22,4,0,156,72,1421.8,202,83,56,1644
0,24,2,0,178,69,1665.1,206,128,73,1993
0,29,4,0,169,104,1968.7,378,127,101,2929
1,37,3,0,158,80,1470.2,145,103,75,1667
0,23,4,0,173,69,1680.8,245,88,82,2070
1,28,4,0,142,78,1399.8,219,67,55,1639
0,25,4,0,169,77,1712.5,286,62,91,2211
0,41,3,0,162,101,1827.6,231,106,106,2302
0,23,4,0,159,93,1852.9,294,117,66,2238
0,28,2,1,170,97,1902.8,383,120,67,2615
0,21,3,0,173,61,1573.4,249,98,63,1955
1,22,2,0,160,66,1364.5,250,58,49,1673
1,15,2,3,169,64,1433.6,190,99,55,1651
0,16,3,0,165,78,1717.4,178,110,87,1935
1,39,2,0,159,79,1408,267,71,76,2036
1,39,3,0,162,41,1111.9,129.225,59,34.46,1063
1,23,2,4,158,57,1263.7,154,61,34.46,1170
0,24,2,2,169,78,1767.1,149,86,93,1777
0,26,2,2,164,76,1641.6,247,87,78,2038
0,27,2,4,175,71,1698.3,281,81,61,1997
1,28,4,0,142,72,1317.3,171,104,88,1892
0,24,3,0,162,102,1917.8,380,117,88,2780
0,23,4,2,167,62,1558.6,195,87,49,1569
1,23,4,0,150,63,1369.5,214,81,34.46,1490
1,48,4,0,139,72,1183.9,279,73,37,1741
1,41,2,1,154,70,1277,161,108,49,1517
0,25,2,2,164,78,1733.6,239,99,55,1847
1,39,3,0,157,45,1006.4,170,58,36,1236
1,30,3,0,174,66,1427.1,183,93,50,1554
0,30,3,2,171,51,1458.9,160,76,57,1457
0,21,3,0,176,77,1696.4,155,117,46,1502
0,25,4,3,183,86,1846.5,303,91,88,2368
0,24,2,4,164,57,1470.1,325,72,40,1948
1,16,3,2,156,45,1131.1,147,64,34.46,1154
1,28,2,3,166,70,1420.9,284,93,68,2120
0,21,2,0,169,55,1520.9,194,54,75,1667
0,36,3,0,159,88,1639.4,254,106,100,2340
0,22,2,0,163,91,1872.6,384,118,42,2386
0,24,4,1,174,98,1938.5,321,140,68,2456
0,26,4,0,161,102,1897.1,216,148,108,2428
1,22,4,0,155,59,1239,173,75,39,1343
0,24,4,1,174,58,1561.4,251,101,49,1849
1,34,2,0,153,75,1351.4,276,72,58,1914
1,42,4,0,156,88,1487.3,147,117,73,1713
0,25,3,1,174,77,1771,282,126,58,2154
1,28,2,0,159,73,1487.3,247,51.69,53,1672
0,30,3,0,166,97,1883.1,350,112,89,2649
1,42,3,0,156,98,1598.7,305,112,99,2559
1,22,3,0,155,41,1143.9,142,57,38,1138
0,22,2,1,162,78,1646.6,221,125,61,1933
0,21,3,1,165,69,1654.6,232,73,56,1724
0,23,3,0,166,110,2030.7,340,152,84,2724
0,22,3,0,179,78,1835.3,277,133,36,1964
1,23,4,2,172,74,1571.4,198,86,60,1676
0,50,3,0,174,111,1945,322,148,80,2600
0,36,4,0,158,90,1701,277,109,58,2066
0,22,3,0,169,48,1396.8,192,51.69,51,1434
1,31,2,0,157,86,1533.3,236,132,77,2165
0,22,3,4,170,71,1644.8,202,88,52,1628
1,57,4,0,155,76,1250.5,252,87,42,1734
0,20,2,0,164,63,1596.7,215,84,46,1610
1,36,3,0,154,98,1600.5,273,141,76,2340
0,18,3,1,187,100,2070.2,241,158,89,2397
0,20,3,0,151,95,1814.8,234,154,91,2371
0,24,2,0,174,80,1779.9,279,115,83,2323
1,23,2,0,155,65,1385.3,250,82,39,1679
0,20,4,4,179,65,1665.2,166,58,70,1526
0,25,3,0,156,88,1751.2,335,132,80,2588
0,23,2,1,164,79,1732.4,329,62,57,2077
0,19,3,2,187,71,1790.2,322,75,65,2173
0,22,3,0,180,138,2388.9,397,64,101,2753
1,28,3,0,166,55,1349,229,95,36,1620
1,23,3,1,159,77,1483.3,342,72,61,2205
0,21,3,0,172,68,1710.6,212,98,60,1780
0,24,3,0,159,105,1967.2,352,161,91,2871
1,22,2,0,163,53,1237.9,164,63,49,1349
0,49,3,0,174,110,1944.9,275,155,104,2656
0,23,4,2,156,70,1590.4,238,92,78,2022
1,31,2,1,151,46,1074.7,129.225,58,41,1118
0,38,4,0,164,107,1970.6,374,129,100,2912
0,22,3,0,167,58,1590.7,207,76,65,1717
0,22,3,4,181,63,1633.8,135,120,65,1605
0,23,3,0,169,127,2232.7,384,153,102,3066
0,37,3,0,158,101,1835,321,101,96,2552
0,23,3,0,178,92,1819.5,276,139,102,2578
0,26,2,1,174,86,1824.3,264,94,91,2251
1,21,4,0,158,59,1355.2,213,80,56,1676
1,20,3,4,156,53,1209.8,129.225,79,51,1292
0,23,2,2,167,67,1611.6,169,68,59,1479
0,24,3,1,176,88,1819.5,330,128,69,2453
1,23,4,0,152,54,1245.8,177,76,56,1516
1,23,3,0,151,42,1093.8,133,59,36,1092
1,37,3,0,155,98,1586.7,129.225,136,106,2015
1,35,3,0,142,72,1249.7,170,73,55,1467
0,26,3,0,163,50,1420.6,211,71,35,1443
0,23,3,0,179,93,1959,313,121,92,2564
1,28,3,0,158,44,1071,174,51.69,38,1245
0,27,4,0,160,91,1713.2,350,89,84,2512
0,31,3,4,173,82,1715.5,232,91,66,1886
0,21,3,4,176,73,1775.5,275,111,80,2264
0,23,2,1,163,69,1577.4,172,91,73,1709
1,20,2,0,169,67,1510.2,253,56,53,1713
0,20,3,0,170,50,1482.3,157,61,54,1358
0,21,3,0,175,67,1666,242,96,52,1820
0,32,3,0,174,53,1447.4,222,62,39,1487
0,32,3,4,165,75,1626.2,219,106,58,1822
1,36,4,2,142,88,1416.1,224,126,54,1886
0,27,3,0,151,81,1646.8,195,74,94,1922
0,20,3,1,169,63,1603.9,246,98,49,1817
0,29,2,0,170,98,1890.2,247,99,107,2347
0,24,3,1,173,60,1616,181,85,63,1631
0,31,3,1,173,94,1854.3,268,93,88,2236
0,23,4,0,178,127,2279.1,413,165,82,3050
1,26,4,0,140,72,1331,228,103,69,1945
0,42,3,0,157,89,1649.2,324,99,86,2466
0,26,3,0,162,51,1424.8,135,94,62,1474
0,26,2,0,166,89,1717.2,344,119,61,2401
0,41,3,1,167,111,1918.1,388,72,104,2776
0,24,2,0,165,50,1462.5,191,116,51,1687
0,23,3,0,158,76,1639.6,210,118,72,1960
0,25,4,1,161,91,1794.4,252,121,80,2212
0,23,3,0,164,110,2007,376,150,91,2923
0,58,2,4,169,81,1588,344,102,69,2405
1,45,3,1,164,45,1132,135,54,44,1152
0,22,4,4,174,86,1828.2,230,131,44,1840
0,28,3,0,174,54,1453.4,252,51.69,52,1683
1,23,2,0,158,60,1274.7,146,84,61,1469
0,24,2,1,173,101,1908.2,384,125,104,2972
1,45,3,0,157,88,1456.6,277,98,58,2022
0,22,2,0,164,76,1693.6,270,89,89,2237
1,26,3,0,163,70,1386.7,246,51.69,52,1659
1,21,3,0,162,48,1251.5,154,64,38,1214
0,21,4,0,178,82,1828.1,253,130,77,2225
1,36,3,0,141,92,1451.8,278,132,70,2270
1,35,2,0,155,80,1415.9,197,103,65,1785
1,33,3,0,152,77,1392.3,246,72,76,1956
0,38,3,0,167,118,1975,373,148,100,2984
0,23,3,1,176,72,1713,202,155,67,2031
0,23,3,1,175,66,1582.9,246,85,42,1702
0,25,3,0,174,112,2126.3,308,148,104,2760
0,23,3,2,169,68,1631.3,232,74,95,2079
1,45,3,0,155,60,1207.4,200,65,62,1618
0,22,3,0,166,107,2018.3,360,112,79,2599
0,21,2,3,168,95,1904.6,362,84,48,2216
0,19,2,1,169,89,1785.8,192,124,109,2245
0,20,4,0,158,87,1743.1,265,107,72,2136
0,25,2,1,174,79,1830.4,253,132,70,2170
0,21,3,1,167,69,1591.7,226,120,47,1807
0,21,3,0,188,99,2049,356,132,97,2825
0,24,3,0,166,44,1351.2,140,74,60,1396
1,28,2,3,152,67,1295.4,217,91,42,1610
0,22,3,0,172,111,2072.6,328,158,91,2763
1,28,2,1,153,51,1171,138,67,35,1135
0,32,4,0,153,84,1619.5,189,108,76,1872
1,28,3,0,157,45,1169.4,142,51.69,42,1153
0,23,3,0,158,99,1832,154,107,118,2106
0,21,3,3,174,63,1620.6,156,68,63,1463
0,26,3,0,157,112,2000.4,319,117,97,2617
0,28,3,1,167,87,1790,267,140,102,2546
1,21,4,0,153,61,1284.2,253,82,43,1727
0,23,2,0,165,52,1469,142,85,50,1358
0,22,2,1,166,89,1857.7,307,102,59,2167
1,26,2,0,151,94,1624.8,284,114,62,2150
0,20,2,0,168,55,1516,226,58,48,1568
1,48,2,0,138,56,995.3,151,64,45,1265
0,24,2,0,170,82,1791.7,239,148,64,2124
0,23,3,2,180,98,2066.7,336,113,93,2633
0,44,2,0,170,110,1919,321,101,105,2633
0,64,3,4,163,66,1384.1,250,93,63,1939
1,53,3,3,151,77,1290.4,269,83,44,1804
1,60,2,3,146,71,1151.3,216,98,49,1697
1,26,3,0,164,44,1163.7,146,60,34.46,1134
1,36,3,0,141,85,1387.8,228,86,57,1769
1,15,3,1,173,112,1970.5,330,162,77,2661
